index,question,intent,question_gen
926,"Khi xác định phạm vi tự động hóa, cần chú ý những yếu tố nào?",tra_cuu,Những yếu tố nào cần xem xét khi xác định các luồng nghiệp vụ cho kiểm thử tự động?
927,"Theo tài liệu Public_174, trong các bước ETL, hoạt động nào chịu trách nhiệm làm sạch, chống trùng lặp và chuẩn hóa dữ liệu?",tra_cuu,"Trong quá trình ETL, bước nào đảm nhận việc xác định và loại bỏ các bản ghi trùng lặp trong dữ liệu?"
928,"Qua các phần hướng dẫn trong tài liệu, có thể rút ra nhận định tổng quan nào về quy trình sử dụng Tableau cơ bản?",tra_cuu,Những bước cơ bản nào trong quy trình sử dụng Tableau được nêu ra trong hướng dẫn?
929,"Trong các marker của ảnh JPEG, marker nào có giá trị 0xFF 0xD9 và có chức năng đánh dấu kết thúc ảnh?",tra_cuu,"Trong các marker của ảnh JPEG, marker nào có giá trị 0xFF 0xD9 và dùng để chỉ ra việc kết thúc ảnh?"
930,"Trong Phụ lục II, tiêu chí nào xác định tính toàn vẹn của thông điệp dữ liệu đã ký số?",tra_cuu,"Trong Phụ lục II, tiêu chí nào xác định sự nhất quán của thông điệp dữ liệu đã được ký?"
931,"Theo tài liệu, Tableau nhấn mạnh việc hiểu rõ kiểu dữ liệu của từng trường (Number, String, Date, Boolean, Geographic Role). Nếu một trường ngày tháng bị gán sai kiểu dữ liệu thành String, hậu quả nào dễ xảy ra nhất?",tra_cuu,Hậu quả nào có thể xảy ra nếu một trường được định nghĩa sai loại dữ liệu trong Tableau?
932,"Theo tài liệu, mô hình “Phòng vệ theo chiều sâu” (Defence in Depth) cho thấy nguyên tắc quan trọng nào khi thiết kế hệ thống an toàn thông tin?",tra_cuu,"Theo mô hình ""Phòng vệ theo chiều sâu"", điều gì là cần thiết để đảm bảo an toàn cho hệ thống thông tin?"
933,"Qua phân tích trong tài liệu, có thể rút ra nhận định tổng quan nào về đặc điểm của các lỗ hổng bảo mật?",tra_cuu,"Qua phân tích thông tin trong tài liệu, chúng ta có thể xác định tỷ lệ phần trăm của các lỗ hổng bảo mật ở mức độ nghiêm trọng cao là bao nhiêu?"
934,"Theo mô hình PGP đảm bảo cả tính bí mật và xác thực, nếu bên gửi không ký thông điệp trước khi mã hóa, hệ quả nào có thể xảy ra?",tra_cuu,"Nếu bên gửi không thực hiện việc ký trước khi mã hóa trong mô hình PGP, điều gì có thể xảy ra đối với tính toàn vẹn của thông điệp?"
935,Các bước cơ bản trong quy trình phân tích rủi ro an toàn mạng?,tra_cuu,Các bước trong quy trình phân tích rủi ro an ninh thông tin là gì?
937,"Hãy xác định kỹ thuật tấn công DoS phổ biến thường được đề cập trong tài liệu, và  biện pháp phòng chống cơ bản cho tấn công SYN Flood.",tra_cuu,Xác định loại tấn công từ chối dịch vụ (DoS) sử dụng giao thức ICMP để làm ngập lụt mạng của nạn nhân và mô tả ngắn gọn cách thức hoạt động của nó.
938,Các tính năng chính của Oracle Database là gì?,tra_cuu,Các đặc điểm nổi bật của Oracle Database là gì?
939,"Hãy xác định (i) một số luật tội phạm máy tính ở Mỹ, và (ii) một số luật về sự riêng tư cũng tại Mỹ được nêu trong tài liệu.",tra_cuu,"Hãy xác định (i) một số đạo luật liên quan đến tội phạm máy tính tại Mỹ, và (ii) một số đạo luật bảo vệ quyền riêng tư cũng ở Mỹ được liệt kê trong tài liệu."
940,"Giá trị ""50 4E 47"" trong ảnh  PNG có mục đích gì",tra_cuu,"Giá trị ""50 4E 47"" trong định dạng PNG biểu thị điều gì?"
941,"Trong case notification-service, nếu chỉ có một relay publisher chung cho tất cả channel (sms, email, voice call) thay vì tách riêng, rủi ro lớn nhất là gì?",tra_cuu,"Trong trường hợp thêm một kênh mới vào notification-service, lợi ích lớn nhất của việc tách riêng các service là gì?"
942,Nội dung cốt lõi của tài liệu Public_199 có tiêu đề “Máy tính lượng tử” là gì?,tra_cuu,Tài liệu Public_199 đề cập đến những vấn đề gì liên quan đến máy tính lượng tử?
943,Khi mô tả hệ thống bằng ngôn ngữ tự nhiên thì ta cần thực hiện bao nhiêu bước,tra_cuu,"Khi mô tả một hệ thống bằng ngôn ngữ tự nhiên, có tổng cộng bao nhiêu bước cần thực hiện?"
944,"Qua các nội dung được trình bày, có thể rút ra nhận định tổng quan nào về vai trò của tường lửa và IDS/IPS trong bảo mật hệ thống?",tra_cuu,"Dựa vào các thông tin đã trình bày, nhận định nào là chính xác về vai trò của IDS và IPS trong việc bảo vệ hệ thống thông tin?"
945,"Theo tài liệu Public_163, phiên bản chính thức mới nhất của SSL và TSL được phát hành vào những năm nào?",tra_cuu,Những năm nào TLS 1.0 và TLS 1.1 được phát hành?
946,"Theo tài liệu Public_178, dự án được xem là thành công và thất bại dựa trên những tiêu chí nào?",tra_cuu,"Theo tài liệu Public_178, những tiêu chí nào xác định một dự án là thành công hoặc không thành công?"
947,Bước đầu tiên của quá trình khởi tạo phiên làm việc giữa SSL Client và SSL Server là gì,tra_cuu,Bước đầu tiên trong quá trình khởi tạo phiên làm việc giữa SSL Client và SSL Server là hành động nào?
948,RPA (Robotic Process Automation) khác với AI ở điểm nào?,tra_cuu,RPA và trí tuệ nhân tạo khác nhau ở điểm nào chính yếu?
949,Tóm tắt các bước cài đặt thủ công driver chính thức từ Nvidia.com cho card đồ họa trên hệ điều hành Windows.,tra_cuu,Tóm tắt các bước cần thực hiện sau khi tải driver chính thức từ Nvidia để cài đặt trên hệ điều hành Windows.
950,"Trong các công ty kiểm toán Big4, công nghệ AI tiêu biểu nào đã được áp dụng, và lợi ích thực tế mà nó mang lại là gì?",tra_cuu,"Trong các công ty kiểm toán Big4, công nghệ trí tuệ nhân tạo nào đã được Deloitte phát triển để hỗ trợ kiểm toán viên và mang lại lợi ích gì?"
951,Tóm tắt cách MongoDB lưu trữ dữ liệu,tra_cuu,MongoDB tổ chức và lưu trữ thông tin dưới dạng gì?
952,Độ dài khóa tối thiểu của thuật toán RSA theo quy định là bao nhiêu bit?,tra_cuu,Độ dài khóa tối thiểu của thuật toán RSA theo tiêu chuẩn TCVN 7635:2007 là bao nhiêu bit?
953,"Theo tài liệu Public_199, đâu là thách thức và cơ hội lớn nhất của Mô hình Ngôn ngữ Lớn (MTLT) lần lượt?",tra_cuu,"Theo tài liệu Public_199, những thách thức chính và cơ hội tiềm năng lớn của Mô hình Ngôn ngữ Lớn (MTLT) là gì?"
954,"Theo tài liệu Public_254, giấu tin trong ảnh được định nghĩa như thế nào?",tra_cuu,Giấu tin trong ảnh được thực hiện nhằm mục đích gì?
956,Thực thể nào không tham gia mô hình tương tác giữa các thực thể tham gia thực hiện SET,tra_cuu,Thực thể nào không có trong mô hình tương tác của giao thức SET?
958,"Qua mô tả trong tài liệu, có thể rút ra nhận định tổng quan nào về vai trò của IDS/IPS trong an toàn mạng?",tra_cuu,"Theo mô tả trong tài liệu, nhiệm vụ chính nào của hệ thống IDS/IPS là gì?"
959,"Dựa trên nội dung của tài liệu Public_170, nhận định tổng quan nào có thể được rút ra về quy trình sử dụng Tableau cơ bản hiệu quả?",tra_cuu,"Dựa trên nội dung của đoạn văn, các bước nào là cần thiết trong quy trình sử dụng Tableau để tạo ra một cái nhìn tổng quan dữ liệu?"
960,Sâu Nimda có điểm đặc biệt gì trong phương thức lây lan?,tra_cuu,Sâu Nimda có khả năng lây lan qua những hình thức nào?
961,"Qua toàn bộ các phần trình bày trong tài liệu, có thể rút ra nhận định tổng quan nào về các giao thức SSL/TLS, SET và PGP?",tra_cuu,"Từ đoạn văn, có bao nhiêu giao thức con trong bộ SSL/TLS và chức năng chính của giao thức SSL Handshake Protocol là gì?"
962,"Nếu phải tóm tắt toàn bộ nội dung tài liệu “Sử dụng công cụ AI thiết kế học liệu điện tử” trong một câu, ý nào phản ánh đúng nhất?",tra_cuu,Tại sao việc ứng dụng trí tuệ nhân tạo trong thiết kế học liệu điện tử lại được xem là một hướng đi tiềm năng trong giáo dục kỹ năng sống?
963,"Trong Git, hành động nào bắt buộc phải thực hiện trước Commit để thay đổi có thể được lưu trữ vào lịch sử dự án?",tra_cuu,"Trong Git, lệnh nào được sử dụng để lưu lại các thay đổi đã được phê duyệt vào lịch sử dự án?"
964,"Nếu một giảng đường bị sự cố hỏng thiết bị, ai có trách nhiệm xử lý báo cáo này trong hệ thống?",tra_cuu,"Nếu có sự cố liên quan đến giảng đường, ai sẽ đảm nhiệm việc xử lý báo cáo trong hệ thống?"
965,"Trong layer ứng dụng mà MongoDB hoạt động, Front end và Back end là gì?",tra_cuu,"Trong layer ứng dụng của MongoDB, hai phần chính là gì?"
967,"Nếu DoS kéo dài mà không phòng chống, nó có thể gây ra những hậu quả cụ thể nào?",tra_cuu,"Nếu không có biện pháp phòng ngừa, những hậu quả nào có thể xảy ra từ cuộc tấn công từ chối dịch vụ?"
968,Hãy xác định ba tác giả của giải thuật RSA và năm phát minh RSA.,tra_cuu,Ai là ba nhà khoa học phát minh ra giải thuật mã hóa RSA và vào năm nào?
969,"Theo văn bản, Flutter có những ưu điểm gì khi so sánh với các framework khác, và đồng thời nó còn tồn tại những hạn chế nào?",tra_cuu,"Theo đoạn văn, Flutter có những lợi ích gì nổi bật và những điểm yếu nào cần lưu ý?"
970,Nút “Kết xuất excel” trong màn hình Quản lý KH CusID có quy tắc hoạt động ra sao?,tra_cuu,"Nút ""Kết xuất excel"" trong màn hình Quản lý KH CusID hoạt động như thế nào khi không có dữ liệu tìm kiếm?"
971,Khái niệm “tấn công” trong an toàn thông tin được hiểu là gì?,tra_cuu,"Khái niệm ""tấn công thụ động"" trong lĩnh vực an toàn thông tin được hiểu là gì?"
972,"Theo tài liệu Public_163, phiên bản TLS nào được sử dụng rộng rãi nhất?",tra_cuu,Phiên bản TLS nào được ưa chuộng nhất hiện nay?
973,Nêu một thành phần thuộc Storage Engine hoặc Query Processor trong Database Engine.,tra_cuu,Nêu một thành phần trong Storage Engine hoặc Query Processor của MS SQL Server.
974,Transactional outbox pattern giải quyết triệt để vấn đề nào liên quan đến việc đảm bảo tính nguyên tử (atomicity) giữa cập nhật cơ sở dữ liệu cục bộ và gửi thông báo/sự kiện trong giao dịch phân tán?,tra_cuu,Transactional outbox pattern giúp đảm bảo tính **atomic** và **consistent** trong việc nào khi sử dụng local transaction?
975,Ưu điểm nổi bật của GraphQL so với REST trong việc lấy dữ liệu từ server là gì?,tra_cuu,Ưu điểm chính của GraphQL trong việc yêu cầu dữ liệu từ server so với các phương thức truyền thống là gì?
977,Những yếu tố nào thường gây ảnh hưởng đến hiệu năng của hệ thống?,tra_cuu,Những yếu tố nào có thể dẫn đến sự cố hoặc giảm hiệu suất của hệ thống?
978,"Trong tài liệu Public_197, đâu là một lợi ích của AI đối với học sinh và một thách thức của AI đối với nhà trường?",tra_cuu,"Trong đoạn văn trên, một trong những lợi ích của công nghệ AI đối với học sinh là gì và một thách thức của công nghệ này đối với nền giáo dục là gì?"
